City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
350,Mafeteng,LS,-29.823,27.2374,45.0,54,95,3.91,overcast clouds
351,Sarankhola,BD,22.3082,89.7897,83.05,81,100,5.35,overcast clouds
352,Srednekolymsk,RU,67.45,153.6833,51.98,58,76,5.35,broken clouds
353,Sorland,NO,67.667,12.6934,53.46,91,100,14.83,overcast clouds
354,Biak,ID,-0.9131,122.8766,80.85,74,16,3.24,few clouds
355,Paranhos,BR,-23.8928,-55.4311,68.83,54,100,6.22,overcast clouds
356,Ermelo,ZA,-26.5333,29.9833,45.82,78,13,2.17,few clouds
357,Alindao,CF,5.0267,21.2088,69.96,96,99,1.39,overcast clouds
358,High Rock,BS,26.6208,-78.2833,82.42,71,0,9.51,clear sky
359,Te Anau,NZ,-45.4167,167.7167,42.55,83,93,2.3,overcast clouds
360,Kolondieba,ML,11.0882,-6.8926,71.31,97,99,5.39,light rain
361,Port Blair,IN,11.6667,92.75,80.65,79,100,6.26,moderate rain
362,Hami,CN,42.8,93.45,69.35,44,29,2.84,scattered clouds
363,Yar-Sale,RU,66.8333,70.8333,53.38,61,93,13.67,overcast clouds
364,Jumla,NP,29.2747,82.1838,63.54,95,100,1.23,overcast clouds
365,Ilulissat,GL,69.2167,-51.1,47.52,73,100,7.76,overcast clouds
366,Novopavlovka,RU,51.2172,109.2091,64.22,61,40,2.57,scattered clouds
367,Magdagachi,RU,53.45,125.8,69.12,66,86,5.57,overcast clouds
368,Salinas,US,36.6777,-121.6555,83.21,68,75,16.11,broken clouds
369,Garden City,US,42.3256,-83.331,82.98,57,75,17.27,broken clouds
370,Flagstaff,US,35.1981,-111.6513,75.33,48,75,6.91,thunderstorm
371,San Cristobal,VE,7.7669,-72.225,75.38,99,32,3.87,scattered clouds
372,Nardaran,AZ,40.5561,50.0056,74.84,83,0,24.16,clear sky
373,Rockport,US,28.0206,-97.0544,87.85,80,0,18.41,clear sky
374,Alofi,NU,-19.0595,-169.9187,76.89,78,75,14.97,broken clouds
375,Hualmay,PE,-11.0964,-77.6139,61.74,83,55,9.62,broken clouds
376,Carlsbad,US,33.1581,-117.3506,88.79,76,0,9.22,clear sky
377,Moree,AU,-29.4667,149.85,63.12,46,100,20.47,overcast clouds
378,Sao Joao Da Barra,BR,-21.6403,-41.0511,67.59,94,1,7.2,clear sky
379,Vila Do Maio,CV,15.1333,-23.2167,77.79,91,88,5.93,overcast clouds
380,Lorengau,PG,-2.0226,147.2712,84.18,68,55,5.1,moderate rain
381,Erenhot,CN,43.6475,111.9767,82.74,24,4,7.18,clear sky
382,Camocim,BR,-2.9022,-40.8411,76.53,81,53,7.65,broken clouds
383,Belaya Gora,RU,68.5333,146.4167,56.53,51,19,6.2,few clouds
384,Royal Palm Beach,US,26.7084,-80.2306,85.01,80,40,8.05,scattered clouds
385,Bowen,AU,-20.0167,148.2333,65.86,87,100,10.94,overcast clouds
386,Amapa,BR,1.0,-52.0,71.76,99,11,1.25,few clouds
387,Sinnamary,GF,5.3833,-52.95,77.31,85,42,5.75,scattered clouds
388,Kudahuvadhoo,MV,2.6708,72.8944,80.82,74,100,15.19,moderate rain
389,Kenai,US,60.5544,-151.2583,56.03,91,100,8.05,light rain
390,Jardim,BR,-21.4803,-56.1381,69.94,38,16,2.26,few clouds
391,Nha Trang,VN,12.25,109.1833,84.2,86,100,0.96,overcast clouds
392,Kennesaw,US,34.0234,-84.6155,86.7,78,0,5.75,clear sky
393,Alyangula,AU,-13.8483,136.4192,76.15,50,8,15.21,clear sky
394,Mezen,RU,65.8522,44.24,56.64,84,0,5.46,clear sky
395,Resistencia,AR,-27.4606,-58.9839,74.08,80,0,5.75,clear sky
396,Tabou,CI,4.423,-7.3528,74.82,69,100,7.99,overcast clouds
397,Paamiut,GL,61.994,-49.6678,49.08,84,97,12.91,overcast clouds
398,Opuwo,NA,-18.0607,13.84,55.96,36,0,6.49,clear sky
399,Pierre,US,44.3683,-100.351,92.32,35,0,17.27,clear sky
400,Saint-Francois,FR,46.4154,3.9054,60.24,88,20,2.3,few clouds
401,Labytnangi,RU,66.6572,66.4183,58.53,66,97,8.79,overcast clouds
402,Kasempa,ZM,-13.4584,25.8338,63.07,59,94,7.02,overcast clouds
403,Santa Cruz Cabralia,BR,-16.2781,-39.0247,71.83,78,75,3.44,broken clouds
404,Bridgetown,BB,13.1,-59.6167,81.09,89,40,16.11,scattered clouds
405,Voh,NC,-20.9667,164.7,82.02,69,88,5.5,overcast clouds
406,Calvia,ES,39.5657,2.5062,79.09,64,0,4.45,clear sky
407,Baykit,RU,61.67,96.37,62.22,70,28,3.69,scattered clouds
408,Talcahuano,CL,-36.7167,-73.1167,51.48,100,100,6.91,drizzle
409,Arlit,NE,18.7369,7.3853,90.23,31,54,7.72,broken clouds
410,Almunecar,ES,36.7339,-3.6907,84.69,82,0,1.83,clear sky
411,Kenora,CA,49.8167,-94.4337,72.28,62,0,12.46,clear sky
412,Lohardaga,IN,23.4333,84.6833,76.73,85,100,3.87,overcast clouds
413,Balkanabat,TM,39.5108,54.3671,83.08,54,0,1.83,clear sky
414,Sur,OM,22.5667,59.5289,83.23,77,100,13.38,overcast clouds
415,Inirida,CO,3.8653,-67.9239,72.64,96,82,2.06,broken clouds
416,Camacha,PT,33.0833,-16.3333,67.42,78,75,10.36,broken clouds
417,Adamas,GR,36.7333,24.4333,74.26,69,0,22.91,clear sky
418,Tira Sujanpur,IN,31.8333,76.5,76.5,88,99,0.94,light rain
419,Glushkovo,RU,51.3392,34.6328,51.1,92,6,10.89,clear sky
420,Hobyo,SO,5.3505,48.5268,74.82,80,69,23.4,broken clouds
421,Ouadda,CF,8.0777,22.4007,66.2,97,86,1.52,overcast clouds
422,Broome,US,42.2506,-75.833,84.65,60,0,8.01,clear sky
423,Robe,AU,-37.1833,139.75,51.89,62,97,15.7,overcast clouds
424,Sabang,ID,5.8933,95.3214,82.69,71,71,19.06,broken clouds
425,Poso,ID,-1.3959,120.7524,83.84,67,15,1.92,few clouds
426,Ambon,ID,-3.6954,128.1814,77.14,94,40,4.61,scattered clouds
427,Gigmoto,PH,13.7796,124.39,84.09,79,100,5.68,light rain
428,Paraguacu Paulista,BR,-22.4128,-50.5758,67.91,63,3,9.48,clear sky
429,Yantal,RU,56.8471,105.2542,64.63,70,100,3.58,overcast clouds
430,Porohy,UA,48.6876,24.2632,59.27,87,70,2.28,broken clouds
431,Zaraza,VE,9.3503,-65.3245,73.69,94,97,3.85,overcast clouds
432,Obertyn,UA,48.7003,25.1701,59.7,86,54,4.79,broken clouds
433,Coahuayana,MX,18.7333,-103.6833,84.78,80,17,3.8,few clouds
434,Oktyabrskoye,RU,43.0645,44.7417,60.94,100,79,4.47,mist
435,Wanning,CN,18.8003,110.3967,82.9,86,2,12.82,clear sky
436,Mehamn,NO,71.0357,27.8492,57.15,88,75,6.91,broken clouds
437,Nobres,BR,-14.7203,-56.3275,74.61,38,6,1.12,clear sky
438,Ladispoli,IT,41.9537,12.0735,80.46,65,0,3.49,clear sky
439,Uyuni,BO,-20.4597,-66.825,46.89,34,29,5.06,scattered clouds
440,Guadalajara,MX,20.6667,-103.3333,80.37,47,20,4.61,few clouds
441,Wanaka,NZ,-44.7,169.15,43.11,75,99,3.0,overcast clouds
442,Miles City,US,46.4083,-105.8406,88.77,27,0,14.97,clear sky
443,The Valley,AI,18.217,-63.0578,82.81,81,4,22.26,clear sky
444,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,71.67,98,98,0.18,overcast clouds
445,Pakxan,LA,18.3778,103.6601,78.85,89,100,3.2,moderate rain
446,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,74.93,88,100,11.68,overcast clouds
447,Canar,EC,-2.55,-78.9333,46.44,87,64,9.4,broken clouds
448,High Level,CA,58.5169,-117.136,78.73,25,71,8.95,broken clouds
449,Ostrovnoy,RU,68.0531,39.5131,47.68,96,31,3.76,scattered clouds
450,Montepuez,MZ,-13.1256,38.9997,56.88,98,14,3.91,few clouds
451,Giddarbaha,IN,30.2,74.6667,77.29,95,100,9.37,overcast clouds
452,Shorapani,GE,42.0898,43.0866,65.82,100,100,2.08,overcast clouds
453,Fortuna,US,40.5982,-124.1573,63.93,77,8,4.0,clear sky
454,Gizo,SB,-8.103,156.8419,83.07,71,32,3.58,scattered clouds
455,Nyanza,RW,-2.3519,29.7509,58.05,61,87,3.06,overcast clouds
456,Agua Dulce,MX,18.1333,-94.1333,80.04,79,100,7.11,overcast clouds
457,Luebo,CD,-5.35,21.4167,73.02,55,16,0.87,few clouds
458,Ust-Nera,RU,64.5667,143.2,66.24,62,100,8.41,overcast clouds
459,Maxixe,MZ,-23.8597,35.3472,65.93,88,0,4.74,clear sky
460,Rocha,UY,-34.4833,-54.3333,58.57,92,94,9.48,overcast clouds
461,Jiwani,PK,25.05,61.7417,81.88,85,100,11.52,overcast clouds
462,Jieshi,CN,22.8134,115.8257,84.9,77,10,4.05,clear sky
463,Talaya,RU,61.3833,152.75,63.39,58,96,9.89,overcast clouds
464,Phan Thiet,VN,10.9333,108.1,79.75,81,100,0.43,overcast clouds
465,Makinsk,KZ,52.6292,70.4169,62.6,88,8,11.23,clear sky
466,Giyani,ZA,-23.3025,30.7187,59.63,79,76,2.51,broken clouds
467,Balkhash,KZ,46.844,74.9804,79.41,50,0,11.18,clear sky
468,Vestmanna,FO,62.1564,-7.1664,47.32,87,100,10.36,overcast clouds
469,Krasnokholm,RU,51.5979,54.1567,62.29,58,42,2.35,scattered clouds
470,Port Hardy,CA,50.6996,-127.4199,60.39,74,100,13.02,overcast clouds
471,Clovis,US,36.8252,-119.7029,107.17,17,20,11.5,smoke
472,Peniche,PT,39.3558,-9.3811,67.28,91,12,14.41,few clouds
473,Petropavlovka,RU,50.6114,105.3196,64.36,55,81,1.23,light rain
474,Cascais,PT,38.6979,-9.4215,68.94,67,0,20.0,clear sky
475,Cabo San Lucas,MX,22.8909,-109.9124,94.6,51,0,26.46,clear sky
476,Bhainsdehi,IN,21.6467,77.6325,70.95,96,100,8.86,light rain
477,Muros,ES,42.7762,-9.0603,66.09,81,5,10.11,clear sky
478,Gumdag,TM,39.2061,54.5906,78.55,77,0,8.9,clear sky
479,Kilindoni,TZ,-7.9139,39.6668,75.27,72,25,14.2,scattered clouds
480,Omsukchan,RU,62.5333,155.8,51.24,44,100,9.19,overcast clouds
481,Black River,JM,18.0264,-77.8487,80.44,73,19,2.84,few clouds
482,Ada,US,43.4166,-116.1262,99.28,10,0,15.01,clear sky
483,Mosquera,CO,4.7059,-74.2302,57.29,77,40,4.61,scattered clouds
484,Washington,US,47.5001,-120.5015,95.4,18,0,9.89,clear sky
485,Bairiki,KI,1.3292,172.9752,82.4,89,75,6.91,broken clouds
486,Pamplona,ES,42.8169,-1.6432,64.31,82,0,4.61,clear sky
487,Seoul,KR,37.5683,126.9778,72.84,95,100,6.67,light rain
488,Mazamari,PE,-11.3258,-74.5308,74.41,73,91,1.05,overcast clouds
489,College,US,64.8569,-147.8028,69.75,49,75,12.66,broken clouds
490,Barcelos,PT,41.5388,-8.6151,69.85,75,0,2.39,clear sky
491,Panzhihua,CN,26.5851,101.7128,68.76,96,100,0.58,overcast clouds
492,Teya,RU,60.3778,92.6267,61.23,71,44,4.27,scattered clouds
493,Asyut,EG,27.181,31.1837,82.42,34,1,13.38,clear sky
494,Bintulu,MY,3.1667,113.0333,81.01,94,20,2.3,few clouds
495,Komsomolskiy,UZ,40.4272,71.7189,77.72,36,0,6.91,clear sky
496,Coihaique,CL,-45.5752,-72.0662,35.55,64,100,5.75,light rain
497,Nchelenge,ZM,-9.3451,28.734,67.95,52,70,4.27,broken clouds
498,Sangar,RU,63.9242,127.4739,64.08,92,100,5.55,light rain
499,Kununurra,AU,-15.7667,128.7333,80.58,28,6,5.75,clear sky
500,Campo Verde,BR,-20.4167,-54.0667,68.47,35,2,4.79,clear sky
501,Auki,SB,-8.7676,160.7034,85.91,62,100,2.86,overcast clouds
502,Abay,KZ,49.6311,72.8539,73.78,52,100,3.0,overcast clouds
503,Grindavik,IS,63.8424,-22.4338,48.67,93,75,11.5,broken clouds
504,Humaita,BR,-7.5061,-63.0208,77.0,49,5,2.57,clear sky
505,Hagenow,DE,53.4333,11.1833,69.39,76,100,6.64,overcast clouds
506,Luanda,AO,-8.8368,13.2343,66.2,88,20,4.61,few clouds
507,Cooma,AU,-36.2333,149.1333,42.57,100,100,6.91,overcast clouds
508,Hurghada,EG,27.2574,33.8129,85.14,41,0,24.85,clear sky
509,Jian,CN,27.1172,114.9793,84.07,76,100,9.26,overcast clouds
510,Olafsvik,IS,64.8945,-23.7142,50.2,72,80,8.28,broken clouds
511,Shingu,JP,33.7333,135.9833,87.55,51,28,3.65,scattered clouds
512,Santa Cruz Del Norte,CU,23.1539,-81.9236,82.11,78,99,12.46,overcast clouds
513,Raudeberg,NO,61.9875,5.1352,52.95,92,100,7.11,overcast clouds
514,Bereda,ES,43.2686,-7.5406,63.41,99,96,5.82,overcast clouds
515,Andenes,NO,69.3143,16.1194,56.93,88,75,4.61,broken clouds
516,Jijiga,ET,9.35,42.8,58.91,90,100,13.33,light rain
517,Kasangulu,CD,-4.5911,15.1708,66.99,88,36,3.87,scattered clouds
518,Alta Floresta,BR,-9.8756,-56.0861,73.4,44,0,1.3,clear sky
519,Kutum,SD,14.2,24.6667,73.02,67,47,9.19,scattered clouds
520,Takoradi,GH,4.8845,-1.7554,72.91,76,8,8.7,clear sky
521,Pasighat,IN,28.0667,95.3333,77.5,97,100,1.81,overcast clouds
522,Teguldet,RU,57.3064,88.1667,57.87,94,92,4.14,light rain
523,Beamsville,CA,43.1668,-79.4829,85.62,70,98,11.5,overcast clouds
524,La Baule-Escoublac,FR,47.2922,-2.364,64.06,88,100,4.61,overcast clouds
525,Tual,ID,-5.6667,132.75,79.02,76,78,21.59,broken clouds
526,Altagracia De Orituco,VE,9.8601,-66.3814,71.19,95,47,2.08,scattered clouds
527,Augustow,PL,53.8432,22.9798,55.99,91,7,2.71,clear sky
528,Padang,ID,-0.9492,100.3543,77.05,76,20,1.72,few clouds
529,Primorsk,UA,46.7348,36.3443,67.87,69,91,14.83,overcast clouds
530,Sakaiminato,JP,35.55,133.2333,80.58,74,75,2.3,light rain
531,Keti Bandar,PK,24.1447,67.4497,82.56,85,100,18.66,overcast clouds
532,Kansk,RU,56.2017,95.7175,62.6,69,100,7.76,overcast clouds
533,Davila,PH,18.4726,120.5763,87.78,72,21,1.63,few clouds
534,Tecoanapa,MX,16.5167,-98.75,82.8,79,99,5.75,overcast clouds
535,Belaya Kholunitsa,RU,58.84,50.8528,50.83,96,15,1.01,few clouds
536,Stornoway,GB,58.2093,-6.3865,53.92,91,100,2.3,overcast clouds
537,Nesna,NO,66.1967,13.0213,57.72,99,100,3.83,overcast clouds
538,Mackay,AU,-21.15,149.2,66.69,93,100,14.97,overcast clouds
539,Gawler,AU,-34.6,138.7333,60.98,65,11,13.62,few clouds
540,Aswan,EG,24.0934,32.907,88.16,22,53,11.68,broken clouds
541,Tomobe,JP,36.35,140.3,85.8,60,100,3.91,overcast clouds
542,Port-Gentil,GA,-0.7193,8.7815,74.03,85,100,13.06,overcast clouds
543,Balabac,PH,7.9868,117.0645,84.24,70,77,5.64,broken clouds
544,Chicama,PE,-7.8447,-79.1469,59.54,82,29,5.82,scattered clouds
545,Snegiri,RU,55.8887,37.0242,56.95,99,100,5.21,overcast clouds
546,Poum,NC,-20.2333,164.0167,78.08,80,68,17.31,broken clouds
547,Bonthe,SL,7.5264,-12.505,74.44,90,100,11.07,light rain
548,Sisimiut,GL,66.9395,-53.6735,50.32,88,100,9.13,light rain
549,Labuhan,ID,-6.8844,112.2051,78.96,72,7,13.04,clear sky
550,Parry Sound,CA,45.3501,-80.033,73.45,88,65,14.61,light rain
551,Okhotsk,RU,59.3833,143.3,62.02,84,100,5.1,overcast clouds
552,Taksimo,RU,56.3444,114.8794,62.4,92,100,4.34,light rain
553,Kieta,PG,-6.2167,155.6333,84.4,68,44,4.32,scattered clouds
554,Caxito,AO,-8.5785,13.6643,64.69,96,24,0.81,few clouds
555,Santa Catalina,PH,9.3337,122.8637,85.98,75,68,1.5,broken clouds
556,Monte Carmelo,BR,-18.7247,-47.4986,62.13,52,0,4.47,clear sky
557,Foam Lake,CA,51.65,-103.5343,71.62,64,19,11.9,few clouds
558,Vaitape,PF,-16.5167,-151.75,78.04,69,8,10.56,clear sky
559,Miri,MY,4.4148,114.0089,82.54,89,20,4.61,few clouds
560,Jonava,LT,55.0833,24.2833,55.45,93,0,1.14,clear sky
561,Kalmunai,LK,7.4167,81.8167,79.81,84,100,3.27,overcast clouds
562,Guadalupe Y Calvo,MX,26.1,-106.9667,57.13,92,100,1.95,overcast clouds
563,Beringovskiy,RU,63.05,179.3167,44.1,74,100,14.92,overcast clouds
564,Vostok,RU,46.4856,135.8833,68.11,90,84,2.37,broken clouds
565,Kwekwe,ZW,-18.9281,29.8149,59.74,73,90,5.88,overcast clouds
566,Nangong,CN,37.3581,115.3744,80.29,65,0,6.44,clear sky
567,Ketchikan,US,55.3422,-131.6461,57.67,77,100,8.05,overcast clouds
568,Cassilandia,BR,-19.1133,-51.7342,67.64,38,48,2.48,scattered clouds
569,Brighton,GB,50.8284,-0.1395,65.8,90,20,3.0,few clouds
570,Mbini,GQ,1.574,9.6134,75.22,86,100,7.72,light rain
571,Jevargi,IN,17.0167,76.7667,75.54,80,100,11.65,overcast clouds
572,Hofn,IS,64.2539,-15.2082,52.11,71,14,4.14,few clouds
573,Thinadhoo,MV,0.5333,72.9333,80.11,75,100,4.99,overcast clouds
574,Natal,BR,-5.795,-35.2094,75.42,94,75,4.61,broken clouds
575,Port Lincoln,AU,-34.7333,135.8667,55.29,67,0,13.22,clear sky
576,Samana,DO,19.2056,-69.3369,79.25,87,14,10.33,few clouds
577,Cananeia,BR,-25.0147,-47.9267,62.42,94,15,1.95,few clouds
578,Cedar City,US,37.6775,-113.0619,88.77,20,0,13.8,clear sky
579,Port Augusta,AU,-32.5,137.7667,55.31,49,11,4.85,few clouds
580,Tiarei,PF,-17.5333,-149.3333,82.0,73,8,11.45,clear sky
581,Farafangana,MG,-22.8167,47.8333,67.08,85,91,8.63,light rain
582,Samarai,PG,-10.6167,150.6667,82.67,74,4,12.57,clear sky
583,Igarka,RU,67.4667,86.5833,51.62,96,100,7.49,overcast clouds
584,Nhulunbuy,AU,-12.2333,136.7667,81.21,54,0,17.27,clear sky
585,Puerto Narino,CO,-3.7703,-70.3831,73.24,96,75,2.57,broken clouds
586,Port Macquarie,AU,-31.4333,152.9167,58.89,73,100,15.73,overcast clouds
587,Katsuura,JP,35.1333,140.3,80.64,77,100,9.46,overcast clouds
588,San Giuseppe Jato,IT,37.9734,13.1881,76.71,32,0,2.33,clear sky
589,Mirabad,AF,30.4362,61.8383,88.83,17,2,16.78,clear sky
590,Havoysund,NO,70.9963,24.6622,57.43,80,74,11.01,broken clouds
591,Hengshui,CN,37.7322,115.7011,80.24,62,0,5.32,clear sky
592,Srandakan,ID,-7.9386,110.2506,78.37,76,64,9.64,broken clouds
593,Clarence Town,AU,-32.5833,151.7833,64.98,70,100,7.99,overcast clouds
594,Malindi,KE,-3.2175,40.1191,71.58,87,72,12.82,light rain
595,Klaksvik,FO,62.2266,-6.589,49.12,92,94,18.72,overcast clouds
596,Broken Hill,AU,-31.95,141.4333,48.47,91,95,14.65,overcast clouds
597,Yarim,YE,14.298,44.3779,56.82,73,100,2.17,overcast clouds
598,Zhuhai,CN,22.2769,113.5678,91.85,79,20,8.05,few clouds
599,Bombay,IN,19.0144,72.8479,80.58,89,75,9.22,haze
600,Juneau,US,58.3019,-134.4197,53.22,95,100,11.5,light rain
601,Portland,US,45.5234,-122.6762,94.01,35,20,10.36,few clouds
602,Mayo,US,38.8876,-76.5119,87.19,82,0,9.22,clear sky
603,Tieli,CN,46.95,128.05,78.03,68,0,3.98,clear sky
604,Smithers,CA,54.7804,-127.1743,75.38,31,56,5.86,broken clouds
605,Churapcha,RU,62.0025,132.4325,81.46,47,100,9.37,overcast clouds
606,Tromso,NO,69.6496,18.957,57.22,82,75,0.0,broken clouds
607,Pemangkat,ID,1.1667,108.9667,80.69,84,86,4.94,overcast clouds
608,Olovyannaya,RU,50.95,115.5667,71.6,64,63,9.82,broken clouds
609,Westport,US,41.1415,-73.3579,84.61,68,0,5.75,clear sky
610,Pizhanka,RU,57.4604,48.542,52.09,89,47,3.69,scattered clouds
611,Jalu,LY,29.0331,21.5482,73.87,44,0,11.45,clear sky
612,Katherine,AU,-14.4667,132.2667,75.52,38,59,10.36,broken clouds
613,Esmeraldas,BR,-19.7625,-44.3139,66.51,70,0,3.87,clear sky
614,Luau,AO,-10.7073,22.2247,62.42,40,20,7.45,few clouds
615,Orchard Homes,US,46.8633,-114.0484,91.54,16,0,14.97,clear sky
616,Shakawe,BW,-18.3667,21.85,56.17,41,69,5.44,broken clouds
617,Saint-Jerome,CA,45.7804,-74.0036,83.43,89,75,3.44,broken clouds
618,Lingao,CN,19.9103,109.6859,84.18,77,3,16.58,clear sky
619,Oksovskiy,RU,62.6062,39.8984,55.65,98,1,4.07,clear sky
620,Oga,IT,46.4631,10.347,59.81,84,52,2.06,broken clouds
621,Dekar,BW,-21.5333,21.9333,50.47,48,0,4.45,clear sky
622,Bukama,CD,-9.2,25.85,72.52,48,10,3.29,clear sky
623,Kaduy,RU,59.2,37.15,56.01,97,46,9.19,scattered clouds
624,San Ignacio,BZ,17.1561,-89.0714,80.74,83,75,0.0,broken clouds
625,Inta,RU,66.0317,60.1659,62.46,59,51,5.95,broken clouds
626,Salinopolis,BR,-0.6136,-47.3561,79.39,81,80,9.26,broken clouds
627,Gisborne,NZ,-38.6533,178.0042,56.97,61,9,15.08,clear sky
628,Taganak,PH,6.0833,118.3,84.34,80,97,4.18,overcast clouds
629,Yerbogachen,RU,61.2767,108.0108,64.51,72,5,4.97,clear sky
630,Tura,IN,25.5198,90.2201,75.29,96,100,4.12,overcast clouds
631,Bam,IR,29.106,58.357,87.76,11,1,4.83,clear sky
632,Vazante,BR,-17.9869,-46.9078,65.57,49,0,3.2,clear sky
633,Sohag,EG,26.557,31.6948,83.28,26,0,10.25,clear sky
634,Nanakuli,US,21.3906,-158.1547,85.95,51,75,8.05,broken clouds
635,Alice Springs,AU,-23.7,133.8833,51.35,40,18,14.97,few clouds
636,Clemencia,CO,10.5665,-75.325,79.97,88,12,10.16,few clouds
637,Usinsk,RU,65.9939,57.5281,63.91,62,98,7.31,overcast clouds
638,Verdun,FR,49.25,5.3333,64.17,94,6,6.33,clear sky
639,Okakarara,NA,-20.5833,17.4333,47.41,48,0,5.53,clear sky
640,Zhireken,RU,52.8249,117.3076,71.62,68,20,4.5,few clouds
641,Mach,PK,29.8637,67.3298,84.97,66,4,1.97,clear sky
642,Aden,YE,12.7794,45.0367,82.04,74,100,2.51,overcast clouds
643,Gunjur,GM,13.2019,-16.7339,75.27,94,75,3.44,broken clouds
644,Mporokoso,ZM,-9.3727,30.125,60.49,61,62,7.96,broken clouds
645,Saint-Georges,GD,12.0564,-61.7485,78.48,89,20,5.75,few clouds
646,Dutlwe,BW,-23.9833,23.9,54.64,65,89,6.51,overcast clouds
647,Banfora,BF,10.6333,-4.7667,72.21,94,100,4.81,overcast clouds
648,Constitucion,CL,-35.3333,-72.4167,50.86,91,1,6.38,clear sky
649,Raymond,US,43.9015,-70.4703,78.35,81,4,3.06,clear sky
650,Mugur-Aksy,RU,50.35,90.5,50.22,65,21,4.09,few clouds
651,Loa Janan,ID,-0.583,117.095,81.54,82,48,0.47,scattered clouds
652,Tabuk,PH,17.4189,121.4443,84.02,74,56,3.8,broken clouds
653,Saint-Pierre,RE,-21.3393,55.4781,67.68,66,20,17.27,few clouds
654,Luganville,VU,-15.5333,167.1667,83.61,73,15,11.74,few clouds
655,Nortelandia,BR,-14.4547,-56.8028,72.57,42,40,2.84,scattered clouds
656,Waingapu,ID,-9.6567,120.2641,79.65,60,82,8.81,broken clouds
657,Sioux Lookout,CA,50.1001,-91.917,77.07,53,40,4.61,scattered clouds
658,Hudiksvall,SE,61.729,17.1036,64.08,69,100,3.02,overcast clouds
659,Poplar Bluff,US,36.757,-90.3929,92.34,72,0,8.05,clear sky
660,Bull Savanna,JM,17.8868,-77.5902,77.16,75,7,8.01,clear sky
661,San Borja,BO,-14.8167,-66.85,74.48,65,78,0.98,broken clouds
662,Xining,CN,36.6167,101.7667,52.45,96,100,4.16,overcast clouds
663,Howard Springs,AU,-12.497,131.047,80.87,59,55,8.34,broken clouds
664,Lae,PG,-6.7221,146.9847,83.89,68,98,4.07,overcast clouds
665,Falkenberg,SE,56.9055,12.4912,71.74,69,4,5.1,clear sky
666,Acarau,BR,-2.8856,-40.12,76.42,80,43,9.62,scattered clouds
667,Kraslava,LV,55.8951,27.168,51.55,90,4,7.09,clear sky
668,Sfantu Gheorghe,RO,45.8667,25.7833,66.27,69,0,1.34,clear sky
669,Liverpool,GB,53.4106,-2.9779,62.15,80,75,11.5,broken clouds
670,Kattivakkam,IN,13.2167,80.3167,81.07,86,100,9.35,overcast clouds
671,Kizukuri,JP,40.8061,140.3861,73.81,85,97,6.49,overcast clouds
672,Karatsu,JP,33.4425,129.9697,87.69,78,99,14.92,overcast clouds
673,Arkalgud,IN,12.765,76.0569,67.37,94,89,6.49,overcast clouds
674,Solnechnyy,RU,50.7214,136.6319,58.59,96,100,5.35,overcast clouds
675,Severo-Yeniseyskiy,RU,60.3725,93.0408,58.53,68,40,4.05,scattered clouds
676,Ringebu,NO,61.5167,10.1667,62.96,81,100,1.9,light rain
677,Moroto,UG,2.5345,34.6666,63.0,80,96,4.14,overcast clouds
678,Port-Cartier,CA,50.0334,-66.8654,71.28,62,0,6.78,clear sky
679,Suntar,RU,62.1444,117.6319,58.19,89,100,4.76,overcast clouds
680,Roebourne,AU,-20.7833,117.1333,72.48,40,5,4.83,clear sky
681,Nioro,GM,13.35,-15.75,74.82,92,100,4.61,light rain
